FINANCIAL_SUMMARY_SALES_ID,ACTUAL_UNITS,ACTUAL_AMOUNT,FORCAST_UNIT,FORCAST_AMOUNT,LOCATION_ID,SALES_CLASS_ID,REPORT_BEGIN_DATE_ID,REPORT_END_DATE_ID
2013040604,642279,518206.54,2975464,2381575,4,6,20130401,20130430
2013040605,0,0,3445504,2750541,5,6,20130401,20130430
2013040606,443787,336834.33,3794312,2994157,6,6,20130401,20130430
2013040607,0,0,4026658,3102778,7,6,20130401,20130430
2013040609,0,0,3488715,2717287,9,6,20130401,20130430
2013040610,0,0,3690875,2820779,10,6,20130401,20130430
2013040611,244269,203598.21,7595830,6028163,11,6,20130401,20130430
2013040612,543018,431645.01,7031973,5342678,12,6,20130401,20130430
2013050101,2192443,3410319.65,5057357,7801640,1,1,20130501,20130531
2013050102,631293,991824.21,2180927,3344806,2,1,20130501,20130531
2013050103,1340754,2028405.99,7873747,11850806,3,1,20130501,20130531
2013050104,969773,1516451.59,6623187,10298496,4,1,20130501,20130531
2013050105,952088,1514594.63,6751496,10429374,5,1,20130501,20130531
2013050106,1580285,2513443.21,5560019,8626528,6,1,20130501,20130531
2013050107,0,0,5372990,8353978,7,1,20130501,20130531
2013050108,1185210,1918247.27,4978375,7743195,8,1,20130501,20130531
2013050109,1798675,2718977.4,8672089,13266487,9,1,20130501,20130531
2013050110,503571,781761.97,3854661,5834635,10,1,20130501,20130531
2013050111,1116141,1755243.34,9295133,14380330,11,1,20130501,20130531
2013050112,0,0,3275239,5005159,12,1,20130501,20130531
2013050201,555185,854028,4007104,6264079,1,2,20130501,20130531
2013050202,0,0,1998042,3217005,2,2,20130501,20130531
2013050203,0,0,2756811,4373010,3,2,20130501,20130531
2013050204,844479,1304629.69,6071420,9235616,4,2,20130501,20130531
2013050205,1384680,2100374.03,7449617,11450844,5,2,20130501,20130531
2013050206,0,0,3772673,5891399,6,2,20130501,20130531
2013050207,1289154,2032735.03,9381846,14554551,7,2,20130501,20130531
2013050208,1962039,2967341.43,9371946,14426419,8,2,20130501,20130531
2013050209,475382,713073,3361152,5254427,9,2,20130501,20130531
2013050210,357190,554358.88,5307147,8296169,10,2,20130501,20130531
2013050211,0,0,3407005,5185915,11,2,20130501,20130531
2013050212,0,0,3866891,5975917,12,2,20130501,20130531
2013050301,0,0,8293753,6485318,1,3,20130501,20130531
2013050302,0,0,5069641,3910431,2,3,20130501,20130531
2013050303,259052,226489.16,3428740,2648666,3,3,20130501,20130531
2013050304,0,0,5853248,4463082,4,3,20130501,20130531
2013050305,0,0,4665285,3657916,5,3,20130501,20130531
2013050306,0,0,4709460,3613161,6,3,20130501,20130531
2013050307,1683065,1296013.42,6742249,5154697,7,3,20130501,20130531
2013050308,542919,449176.24,5020663,3934784,8,3,20130501,20130531
2013050309,0,0,3847934,2986396,9,3,20130501,20130531
2013050310,0,0,9235941,7166946,10,3,20130501,20130531
2013050311,354996,278798.93,7542512,5860523,11,3,20130501,20130531
2013050312,0,0,5427516,4152124,12,3,20130501,20130531
2013050401,1525439,1157451.7,3801450,2902941,1,4,20130501,20130531
2013050402,1507515,1147454.59,4054868,3099168,2,4,20130501,20130531
2013050403,1005868,811707.84,6536480,5076736,3,4,20130501,20130531
2013050404,618130,477926.32,2251702,1759421,4,4,20130501,20130531
2013050405,206659,161194.02,3645170,2825439,5,4,20130501,20130531
2013050406,1350959,999378.98,4504004,3456505,6,4,20130501,20130531
2013050407,704220,521122.8,4704798,3564730,7,4,20130501,20130531
2013050408,314663,252233.86,2644126,2111221,8,4,20130501,20130531
2013050409,1486378,1163605.65,3571808,2773120,9,4,20130501,20130531
2013050410,1800276,1410660.64,7800766,6086738,10,4,20130501,20130531
2013050411,444584,367276.11,1938382,1555901,11,4,20130501,20130531
2013050412,852809,682758.89,1833932,1461107,12,4,20130501,20130531
2013050501,618912,473367.85,6997998,5395966,1,5,20130501,20130531
2013050502,1419872,1077966.82,7288663,5673808,2,5,20130501,20130531
2013050503,110252,91806.84,5714671,4407293,3,5,20130501,20130531
2013050504,156576,123695.04,6940886,5407534,4,5,20130501,20130531
2013050506,113735,88713.3,2416813,1971488,6,5,20130501,20130531
2013050507,887316,663527.67,6664893,5118033,7,5,20130501,20130531
2013050508,0,0,1886331,1471782,8,5,20130501,20130531
2013050509,439697,334169.72,4283418,3271991,9,5,20130501,20130531
2013050510,1191861,876971.32,9067094,6860814,10,5,20130501,20130531
2013050511,1427429,1079216,7600962,5933952,11,5,20130501,20130531
2013050512,1117892,873277.8,3824177,2948600,12,5,20130501,20130531
2013050601,228043,168751.82,5024205,3902182,1,6,20130501,20130531
2013050602,730378,558812.21,3770415,2914374,2,6,20130501,20130531
2013050604,642279,518206.54,2975464,2381575,4,6,20130501,20130531
2013050605,121765,96547.47,3445504,2750541,5,6,20130501,20130531
2013050607,795157,606545.76,4026658,3102778,7,6,20130501,20130531
2013050608,253206,197500.68,4434834,3455863,8,6,20130501,20130531
2013050609,119925,93541.5,3488715,2717287,9,6,20130501,20130531
2013050610,906623,680239.24,3690875,2820779,10,6,20130501,20130531
2013050612,876391,683474.97,7031973,5342678,12,6,20130501,20130531
2013060101,2825316,4334314.23,5057357,7801640,1,1,20130603,20130628
2013060102,1192791,1811611.29,2180927,3344806,2,1,20130603,20130628
2013060103,2916675,4412459.28,7873747,11850806,3,1,20130603,20130628
2013060104,1568530,2490569.35,6623187,10298496,4,1,20130603,20130628
2013060105,2267074,3549929.96,6751496,10429374,5,1,20130603,20130628
2013060106,2600806,4073615.71,5560019,8626528,6,1,20130603,20130628
2013060107,1843181,2925312.57,5372990,8353978,7,1,20130603,20130628
2013060108,1185210,1918247.27,4978375,7743195,8,1,20130603,20130628
2013060109,2140625,3302446.69,8672089,13266487,9,1,20130603,20130628
2013060110,503571,781761.97,3854661,5834635,10,1,20130603,20130628
2013060111,1485659,2340079.48,9295133,14380330,11,1,20130603,20130628
2013060112,48217,75700.69,3275239,5005159,12,1,20130603,20130628
2013060201,1585631,2453074.1,4007104,6264079,1,2,20130603,20130628
2013060202,47413,75860.8,1998042,3217005,2,2,20130603,20130628
2013060203,240062,431847.53,2756811,4373010,3,2,20130603,20130628
2013060204,2083745,3193890.71,6071420,9235616,4,2,20130603,20130628
2013060205,1741539,2661463.44,7449617,11450844,5,2,20130603,20130628
2013060206,88844,142150.4,3772673,5891399,6,2,20130603,20130628
2013060207,1739377,2743006.83,9381846,14554551,7,2,20130603,20130628
2013060208,2374884,3614269.55,9371946,14426419,8,2,20130603,20130628
2013060209,475382,713073,3361152,5254427,9,2,20130603,20130628
2013060210,471896,762722.33,5307147,8296169,10,2,20130603,20130628
2013060211,325775,504951.25,3407005,5185915,11,2,20130603,20130628
2013060212,0,0,3866891,5975917,12,2,20130603,20130628
2013060301,2560096,1956937.38,8293753,6485318,1,3,20130603,20130628
2013060302,241716,187136.53,5069641,3910431,2,3,20130603,20130628
2013060303,358515,306059.56,3428740,2648666,3,3,20130603,20130628
2013060304,852423,652700.29,5853248,4463082,4,3,20130603,20130628
2013060305,1570520,1201133.7,4665285,3657916,5,3,20130603,20130628
2013060306,422286,325160.22,4709460,3613161,6,3,20130603,20130628
2013060307,3146820,2384754.39,6742249,5154697,7,3,20130603,20130628
2013060308,780608,627466.76,5020663,3934784,8,3,20130603,20130628
2013060309,397129,305789.33,3847934,2986396,9,3,20130603,20130628
2013060310,848212,663641.07,9235941,7166946,10,3,20130603,20130628
2013060311,1060852,830919.49,7542512,5860523,11,3,20130603,20130628
2013060312,0,0,5427516,4152124,12,3,20130603,20130628
2013060401,1525439,1157451.7,3801450,2902941,1,4,20130603,20130628
2013060402,1850759,1415184.91,4054868,3099168,2,4,20130603,20130628
2013060403,1721293,1371742.53,6536480,5076736,3,4,20130603,20130628
2013060404,803151,622242.7,2251702,1759421,4,4,20130603,20130628
2013060405,206659,161194.02,3645170,2825439,5,4,20130603,20130628
2013060406,2255381,1698225.86,4504004,3456505,6,4,20130603,20130628
2013060407,704220,521122.8,4704798,3564730,7,4,20130603,20130628
2013060408,314663,252233.86,2644126,2111221,8,4,20130603,20130628
2013060409,1663306,1306315.77,3571808,2773120,9,4,20130603,20130628
2013060410,2210058,1717997.14,7800766,6086738,10,4,20130603,20130628
2013060411,638186,519795.77,1938382,1555901,11,4,20130603,20130628
2013060412,852809,682758.89,1833932,1461107,12,4,20130603,20130628
2013060501,1643099,1242122.61,6997998,5395966,1,5,20130603,20130628
2013060502,1801898,1392641.64,7288663,5673808,2,5,20130603,20130628
2013060503,1532602,1192279.04,5714671,4407293,3,5,20130603,20130628
2013060504,941625,735483.73,6940886,5407534,4,5,20130603,20130628
2013060505,2125603,1644594.51,3894132,3013889,5,5,20130603,20130628
2013060506,113735,88713.3,2416813,1971488,6,5,20130603,20130628
2013060507,887316,663527.67,6664893,5118033,7,5,20130603,20130628
2013060508,0,0,1886331,1471782,8,5,20130603,20130628
2013060510,2196778,1625333.01,9067094,6860814,10,5,20130603,20130628
2015040404,741705,608621.29,1747780,1353339,4,4,20150401,20150430
2015040405,3419328,2594638.82,3701326,2811625,5,4,20150401,20150430
2015040406,1239455,949982.05,1204752,924514,6,4,20150401,20150430
2015040407,1961219,1542587.25,2511871,1972326,7,4,20150401,20150430
2015040408,2436542,1900526.43,3341997,2604600,8,4,20150401,20150430
2015040409,2707606,2138761.51,3422254,2709556,9,4,20150401,20150430
2015040410,4039550,3140258.9,4270746,3331907,10,4,20150401,20150430
2015040411,2129536,1619824.81,1704269,1298879,11,4,20150401,20150430
2015040412,2530620,1923177.75,3274826,2504051,12,4,20150401,20150430
2015040501,3670575,2878440.72,4919506,3822773,1,5,20150401,20150430
2015040502,2249521,1725416.96,2155294,1654525,2,5,20150401,20150430
2015040503,1374731,1090297.45,1538049,1220273,3,5,20150401,20150430
2015040504,3166188,2523108.78,3494143,2780554,4,5,20150401,20150430
2015040505,5871510,4487698.33,6667351,5124196,5,5,20150401,20150430
2015040506,4254504,3256131.87,6594029,5090609,6,5,20150401,20150430
2015040507,3923639,2994322.33,4569431,3501791,7,5,20150401,20150430
2015040508,5681256,4405801.84,9331452,7238862,8,5,20150401,20150430
2015040509,1231306,990875.11,1506995,1212732,9,5,20150401,20150430
2015040510,3318512,2589567.01,4676445,3647333,10,5,20150401,20150430
2015040511,1739259,1409981.6,1814568,1471034,11,5,20150401,20150430
2015040512,1240584,979877.63,1579462,1238771,12,5,20150401,20150430
2015040601,3471169,2742170.04,4013027,3170233,1,6,20150401,20150430
2015040602,1151900,910869.48,1250157,988567,2,6,20150401,20150430
2015040603,1801092,1373004.86,2824869,2163129,3,6,20150401,20150430
2015040604,2788909,2145542.22,5557643,4290093,4,6,20150401,20150430
2015040606,2104118,1697474.95,3691601,2924697,6,6,20150401,20150430
2015040607,1992391,1590797.35,1854318,1480555,7,6,20150401,20150430
2015040608,2132532,1700240.93,3114628,2453640,8,6,20150401,20150430
2015040609,4721323,3636654.11,5094709,3937434,9,6,20150401,20150430
2015040610,2656670,2112704.81,2460342,1956576,10,6,20150401,20150430
2015040611,1944927,1488757.6,1968655,1506920,11,6,20150401,20150430
2015040612,5636319,4295594.05,5962110,4547906,12,6,20150401,20150430
2015050101,5755054,8854895,5561108,8556485,1,1,20150501,20150529
2015050102,4015415,6116383.8,3680127,5605666,2,1,20150501,20150529
2015050103,1304700,2085033.15,1381677,2208050,3,1,20150501,20150529
2015050104,3314020,5221001.91,3362071,5306176,4,1,20150501,20150529
2015050105,2015751,3067235.38,2097187,3191152,5,1,20150501,20150529
2015050106,2648899,4209040.6,3589313,5630681,6,1,20150501,20150529
2015050107,2813848,4454890.07,3467552,5457914,7,1,20150501,20150529
2015050108,3950284,6125106.39,4730063,7402995,8,1,20150501,20150529
2015050109,832886,1325709.81,1228979,1916963,9,1,20150501,20150529
2015050110,2305373,3579730.35,2417183,3753347,10,1,20150501,20150529
2015050111,2407538,3715308.89,2639865,4073836,11,1,20150501,20150529
2015050112,4539123,6953379.88,4256335,6520184,12,1,20150501,20150529
2015050201,1199495,1834535.93,1454141,2213789,1,2,20150501,20150529
2015050202,1802825,2821370.67,1774700,2777357,2,2,20150501,20150529
2015050203,2022225,3172333.52,2267717,3557812,3,2,20150501,20150529
2015050204,752985,1208435.26,1577664,2460256,4,2,20150501,20150529
2015050205,757928,1189492.2,1047852,1636713,5,2,20150501,20150529
2015050206,4349610,6743121.2,4748904,7362140,6,2,20150501,20150529
2015050207,3950863,6121823.18,3763197,5831037,7,2,20150501,20150529
2015050208,1781049,2859065.45,1881500,3020317,8,2,20150501,20150529
2015050209,4051362,6164007.83,3300644,5021817,9,2,20150501,20150529
2015050210,548664,833969.28,595794,905607,10,2,20150501,20150529
2015050211,2945305,4707823.67,2854884,4563293,11,2,20150501,20150529
2015050212,1231541,1904435.65,1226368,1896437,12,2,20150501,20150529
2015050301,3970339,3035590.51,3573305,2732031,1,3,20150501,20150529
2015050302,3251363,2534482.38,3524802,2747632,2,3,20150501,20150529
2015050303,4073039,3054699.21,4073177,3096361,3,3,20150501,20150529
2015050304,2530610,1903037.84,2547865,1916745,4,3,20150501,20150529
2015050305,1031387,831263.73,856876,690614,5,3,20150501,20150529
2015050306,4485275,3484718.29,4144842,3220228,6,3,20150501,20150529
2015050307,2904173,2256210.82,2802236,2177018,7,3,20150501,20150529
2015050308,2843127,2201911.4,3413179,2631948,8,3,20150501,20150529
2015050309,2573894,2000300.67,2345589,1822874,9,3,20150501,20150529
2015050310,3432564,2684460.49,3727421,2915056,10,3,20150501,20150529
2015050311,5431181,4144537.88,5573477,4253125,11,3,20150501,20150529
2015050312,3363957,2599525.82,3579586,2766155,12,3,20150501,20150529
2015050401,4274223,3321071.57,4475533,3476079,1,4,20150501,20150529
2015050402,1518041,1208994.33,1416484,1128113,2,4,20150501,20150529
2015050403,1322703,1019990.28,1996189,1527284,3,4,20150501,20150529
2015050404,741705,608621.29,1747780,1353339,4,4,20150501,20150529
2015050405,3518902,2671310.8,3701326,2811625,5,4,20150501,20150529
2015050406,1290852,990585.68,1204752,924514,6,4,20150501,20150529
2015050407,2006309,1577306.55,2511871,1972326,7,4,20150501,20150529
2015050408,3534635,2754732.97,3341997,2604600,8,4,20150501,20150529
2015050409,3235467,2537454.92,3422254,2709556,9,4,20150501,20150529
2015050410,4177689,3259320.9,4270746,3331907,10,4,20150501,20150529
2013020309,0,0,3847934,2986396,9,3,20130201,20130228
2013020310,0,0,9235941,7166946,10,3,20130201,20130228
2013020311,0,0,7542512,5860523,11,3,20130201,20130228
2013020312,0,0,5427516,4152124,12,3,20130201,20130228
2013020401,0,0,3801450,2902941,1,4,20130201,20130228
2013020402,0,0,4054868,3099168,2,4,20130201,20130228
2013020403,0,0,6536480,5076736,3,4,20130201,20130228
2013020404,0,0,2251702,1759421,4,4,20130201,20130228
2013020406,0,0,4504004,3456505,6,4,20130201,20130228
2013020407,0,0,4704798,3564730,7,4,20130201,20130228
2013020408,0,0,2644126,2111221,8,4,20130201,20130228
2013020409,0,0,3571808,2773120,9,4,20130201,20130228
2013020410,0,0,7800766,6086738,10,4,20130201,20130228
2013020411,0,0,1938382,1555901,11,4,20130201,20130228
2013020501,0,0,6997998,5395966,1,5,20130201,20130228
2013020503,0,0,5714671,4407293,3,5,20130201,20130228
2013020505,0,0,3894132,3013889,5,5,20130201,20130228
2013020506,0,0,2416813,1971488,6,5,20130201,20130228
2013020507,0,0,6664893,5118033,7,5,20130201,20130228
2013020508,0,0,1886331,1471782,8,5,20130201,20130228
2013020509,0,0,4283418,3271991,9,5,20130201,20130228
2013020510,0,0,9067094,6860814,10,5,20130201,20130228
2013020512,0,0,3824177,2948600,12,5,20130201,20130228
2013020601,0,0,5024205,3902182,1,6,20130201,20130228
2013020602,0,0,3770415,2914374,2,6,20130201,20130228
2013020603,0,0,3951649,2951269,3,6,20130201,20130228
2013020604,0,0,2975464,2381575,4,6,20130201,20130228
2013020605,0,0,3445504,2750541,5,6,20130201,20130228
2013020606,0,0,3794312,2994157,6,6,20130201,20130228
2013020607,0,0,4026658,3102778,7,6,20130201,20130228
2013020608,0,0,4434834,3455863,8,6,20130201,20130228
2013020609,0,0,3488715,2717287,9,6,20130201,20130228
2013020610,0,0,3690875,2820779,10,6,20130201,20130228
2013020611,0,0,7595830,6028163,11,6,20130201,20130228
2013020612,0,0,7031973,5342678,12,6,20130201,20130228
2013030101,0,0,5057357,7801640,1,1,20130301,20130329
2013030102,0,0,2180927,3344806,2,1,20130301,20130329
2013030103,115099,183893.67,7873747,11850806,3,1,20130301,20130329
2013030104,434973,661158.96,6623187,10298496,4,1,20130301,20130329
2013030105,0,0,6751496,10429374,5,1,20130301,20130329
2013030106,0,0,5560019,8626528,6,1,20130301,20130329
2013030107,0,0,5372990,8353978,7,1,20130301,20130329
2013030108,119396,187809.91,4978375,7743195,8,1,20130301,20130329
2013030109,0,0,8672089,13266487,9,1,20130301,20130329
2013030110,215616,323424,3854661,5834635,10,1,20130301,20130329
2013030111,0,0,9295133,14380330,11,1,20130301,20130329
2013030112,0,0,3275239,5005159,12,1,20130301,20130329
2013030201,0,0,4007104,6264079,1,2,20130301,20130329
2013030202,0,0,1998042,3217005,2,2,20130301,20130329
2013030203,0,0,2756811,4373010,3,2,20130301,20130329
2013030204,281181,435830.55,6071420,9235616,4,2,20130301,20130329
2013030205,321408,469255.68,7449617,11450844,5,2,20130301,20130329
2013030206,0,0,3772673,5891399,6,2,20130301,20130329
2013030207,0,0,9381846,14554551,7,2,20130301,20130329
2013030208,0,0,9371946,14426419,8,2,20130301,20130329
2013030209,0,0,3361152,5254427,9,2,20130301,20130329
2013030210,0,0,5307147,8296169,10,2,20130301,20130329
2013030211,0,0,3407005,5185915,11,2,20130301,20130329
2013030212,0,0,3866891,5975917,12,2,20130301,20130329
2013030301,0,0,8293753,6485318,1,3,20130301,20130329
2013030302,0,0,5069641,3910431,2,3,20130301,20130329
2013030303,0,0,3428740,2648666,3,3,20130301,20130329
2013030304,0,0,5853248,4463082,4,3,20130301,20130329
2013030305,0,0,4665285,3657916,5,3,20130301,20130329
2013030306,0,0,4709460,3613161,6,3,20130301,20130329
2013030307,458446,357587.88,6742249,5154697,7,3,20130301,20130329
2013030308,168912,131751.36,5020663,3934784,8,3,20130301,20130329
2013030309,0,0,3847934,2986396,9,3,20130301,20130329
2013030310,0,0,9235941,7166946,10,3,20130301,20130329
2013030311,0,0,7542512,5860523,11,3,20130301,20130329
2013030312,0,0,5427516,4152124,12,3,20130301,20130329
2013030402,0,0,4054868,3099168,2,4,20130301,20130329
2013030404,48524,37848.72,2251702,1759421,4,4,20130301,20130329
2013030405,0,0,3645170,2825439,5,4,20130301,20130329
2013030406,0,0,4504004,3456505,6,4,20130301,20130329
2013030407,704220,521122.8,4704798,3564730,7,4,20130301,20130329
2013030409,321846,247821.42,3571808,2773120,9,4,20130301,20130329
2013030411,0,0,1938382,1555901,11,4,20130301,20130329
2013030412,852809,682758.89,1833932,1461107,12,4,20130301,20130329
2013030501,0,0,6997998,5395966,1,5,20130301,20130329
2013030502,0,0,7288663,5673808,2,5,20130301,20130329
2013030503,0,0,5714671,4407293,3,5,20130301,20130329
2013030504,0,0,6940886,5407534,4,5,20130301,20130329
2013030505,0,0,3894132,3013889,5,5,20130301,20130329
2013030506,0,0,2416813,1971488,6,5,20130301,20130329
2013030508,0,0,1886331,1471782,8,5,20130301,20130329
2013030510,0,0,9067094,6860814,10,5,20130301,20130329
2013030511,0,0,7600962,5933952,11,5,20130301,20130329
2013030512,740612,566420.06,3824177,2948600,12,5,20130301,20130329
2013030601,0,0,5024205,3902182,1,6,20130301,20130329
2013040208,497760,765505.1,9371946,14426419,8,2,20130401,20130430
2013040209,95192,142788,3361152,5254427,9,2,20130401,20130430
2013040210,357190,554358.88,5307147,8296169,10,2,20130401,20130430
2013040211,0,0,3407005,5185915,11,2,20130401,20130430
2013040212,0,0,3866891,5975917,12,2,20130401,20130430
2013040301,0,0,8293753,6485318,1,3,20130401,20130430
2013040302,0,0,5069641,3910431,2,3,20130401,20130430
2013040303,0,0,3428740,2648666,3,3,20130401,20130430
2013040304,0,0,5853248,4463082,4,3,20130401,20130430
2013040305,0,0,4665285,3657916,5,3,20130401,20130430
2013040306,0,0,4709460,3613161,6,3,20130401,20130430
2013040307,458446,357587.88,6742249,5154697,7,3,20130401,20130430
2014120305,6607872,5144285.69,5489820,4273873,5,3,20141201,20141231
2014120306,7780836,6036728.23,7190270,5578541,6,3,20141201,20141231
2014120307,15391080,11858475.26,14850853,11442243,7,3,20141201,20141231
2014120308,5167180,4022815.53,5352681,4167235,8,3,20141201,20141231
2014120309,11808948,9156110.05,10761494,8343963,9,3,20141201,20141231
2014120310,11931970,9093534.88,12956926,9874670,10,3,20141201,20141231
2014120311,10740102,8321640,11021492,8539667,11,3,20141201,20141231
2014120312,12067673,9333131.2,12841210,9931385,12,3,20141201,20141231
2014120401,9162837,7072446.89,9452382,7295936,1,4,20141201,20141231
2014120402,10850355,8427824.59,10124466,7864003,2,4,20141201,20141231
2014120403,3851403,3032081.77,4151427,3268281,3,4,20141201,20141231
2014120404,6866370,5330462.45,6891775,5350185,4,4,20141201,20141231
2014120405,8827826,6954838.19,8863137,6982658,5,4,20141201,20141231
2014120406,7305508,5562206.15,6818230,5191207,6,4,20141201,20141231
2014120407,10994254,8592061.98,11667102,9117896,7,4,20141201,20141231
2014120408,9414462,7296314.23,8901373,6898665,8,4,20141201,20141231
2014120409,10096029,7864223.76,9415556,7334175,9,4,20141201,20141231
2014120410,12773732,9905757.22,12801834,9927550,10,4,20141201,20141231
2014120411,6242824,4879625.63,4743297,3707540,11,4,20141201,20141231
2014120412,11856811,9269508.88,11935065,9330688,12,4,20141201,20141231
2014120501,6972655,5350041.84,7024949,5390167,1,5,20141201,20141231
2014120502,3608147,2823229.42,3389854,2652424,2,5,20141201,20141231
2014010503,449500,357307.55,11665296,8947101,3,5,20140101,20140131
2014120503,11292639,8661278.89,11665296,8947101,3,5,20141201,20141231
2014120504,4393756,3460474.69,4599383,3622425,4,5,20141201,20141231
2014120505,8088778,6280354.28,8364605,6494514,5,5,20141201,20141231
2014080506,8111030,6326934.08,11597780,9034851,6,5,20140801,20140829
2014060506,6125567,4732593.74,11597780,9034851,6,5,20140602,20140630
2014010506,1437167,1112798.41,11597780,9034851,6,5,20140101,20140131
2014120506,11611715,9045705.62,11597780,9034851,6,5,20141201,20141231
2014030507,1639252,1281928.82,6513972,5055188,7,5,20140303,20140331
2014120507,6656420,5165734.7,6513972,5055188,7,5,20141201,20141231
2014070508,6851259,5202407.01,8922120,6773240,8,5,20140701,20140731
2014120508,7722105,5862247.02,8922120,6773240,8,5,20141201,20141231
2014090509,5315665,4348740.98,10380731,8278626,9,5,20140901,20140930
2014060509,4335290,3544582.16,10380731,8278626,9,5,20140602,20140630
2014020509,1527081,1338170.89,10380731,8278626,9,5,20140203,20140228
2014120509,8481683,6764135.73,10380731,8278626,9,5,20141201,20141231
2014030510,1782576,1404806.58,6647903,5182794,10,5,20140303,20140331
2014120510,6591873,5139111.09,6647903,5182794,10,5,20141201,20141231
2014050511,4915611,3847547.29,10198677,7913832,11,5,20140501,20140530
2014120511,9775403,7585384.37,10198677,7913832,11,5,20141201,20141231
2014090512,9486096,7258580.22,11925478,9171054,12,5,20140901,20140930
2014020512,2205735,1701501.08,11925478,9171054,12,5,20140203,20140228
2014120512,13219686,10166338.59,11925478,9171054,12,5,20141201,20141231
2014070601,4149825,3164101.44,8873480,6784881,1,6,20140701,20140731
2014040601,2546191,1962761.7,8873480,6784881,1,6,20140401,20140430
2014120601,8100676,6193975.34,8873480,6784881,1,6,20141201,20141231
2014080602,4176837,3247839.46,8765148,6761642,2,6,20140801,20140829
2014010602,805036,640164.63,8765148,6761642,2,6,20140101,20140131
2014120602,8076245,6230205.8,8765148,6761642,2,6,20141201,20141231
2014120603,15744926,12216196.72,17259587,13391395,3,6,20141201,20141231
2014070604,2721420,2094601.6,5306700,4052277,4,6,20140701,20140731
2014050604,1314684,1022379.41,5306700,4052277,4,6,20140501,20140530
2014040604,1314684,1022379.41,5306700,4052277,4,6,20140401,20140430
2014120604,5359221,4092382.22,5306700,4052277,4,6,20141201,20141231
2014080605,6256644,4837215.45,10268393,7942612,5,6,20140801,20140829
2014010605,1167147,879445.26,10268393,7942612,5,6,20140101,20140131
2014120605,10964649,8481165.77,10268393,7942612,5,6,20141201,20141231
2014060606,3753621,2884017.25,7835854,6079262,6,6,20140602,20140630
2014030606,782717,614432.85,7835854,6079262,6,6,20140303,20140331
2014120606,7497708,5816919.26,7835854,6079262,6,6,20141201,20141231
2014120607,9133394,7149054.32,8500449,6653625,7,6,20141201,20141231
2014090608,10896681,8389166.27,15245605,11784323,8,6,20140901,20140930
2014020608,886567,722227.28,15245605,11784323,8,6,20140203,20140228
2014120608,14273575,11032976.96,15245605,11784323,8,6,20141201,20141231
2014060609,3409289,2619508.31,8307936,6456533,9,6,20140602,20140630
2014050609,1871673,1429239.76,8307936,6456533,9,6,20140501,20140530
2014040609,1871673,1429239.76,8307936,6456533,9,6,20140401,20140430
2014120609,7975364,6198073.68,8307936,6456533,9,6,20141201,20141231
2014010610,1093665,850871.37,5649219,4343312,10,6,20140101,20140131
2014120610,6100010,4689895.3,5649219,4343312,10,6,20141201,20141231
2014090611,4228500,3229838.1,6859037,5316980,11,6,20140901,20140930
2014120611,6776366,5252894.56,6859037,5316980,11,6,20141201,20141231
2014070612,5772452,4483581.53,8777438,6809413,12,6,20140701,20140731
2014040612,2178600,1746395.58,8777438,6809413,12,6,20140401,20140430
2014120612,9191998,7131021.92,8777438,6809413,12,6,20141201,20141231
2015010101,980578,1589222.76,5561108,8556485,1,1,20150101,20150130
2015010102,2634313,3945674.01,3680127,5605666,2,1,20150101,20150130
2015010103,298459,504664.32,1381677,2208050,3,1,20150101,20150130
2015010104,1592380,2511024.02,3362071,5306176,4,1,20150101,20150130
2015010105,364389,575734.62,2097187,3191152,5,1,20150101,20150130
2015010106,1089813,1676786.28,3589313,5630681,6,1,20150101,20150130
2015010107,1092632,1755313.31,3467552,5457914,7,1,20150101,20150130
2015010108,750549,1154194.25,4730063,7402995,8,1,20150101,20150130
2015010109,135095,223987.51,1228979,1916963,9,1,20150101,20150130
2015010110,695130,1096080.98,2417183,3753347,10,1,20150101,20150130
2015010111,273606,410409,2639865,4073836,11,1,20150101,20150130
2015010112,1622442,2511215.73,4256335,6520184,12,1,20150101,20150130
2015010201,218258,358226.86,1454141,2213789,1,2,20150101,20150130
2015010202,0,0,1774700,2777357,2,2,20150101,20150130
2015010203,245736,379539.25,2267717,3557812,3,2,20150101,20150130
2015010204,445615,732011.76,1577664,2460256,4,2,20150101,20150130
2015010205,0,0,1047852,1636713,5,2,20150101,20150130
2015010206,1629958,2556263.13,4748904,7362140,6,2,20150101,20150130
2015010207,0,0,3763197,5831037,7,2,20150101,20150130
2015010208,913377,1392077.89,1881500,3020317,8,2,20150101,20150130
2015010209,760042,1136794.82,3300644,5021817,9,2,20150101,20150130
2015010210,0,0,595794,905607,10,2,20150101,20150130
2015010211,0,0,2854884,4563293,11,2,20150101,20150130
2015010212,145469,225476.95,1226368,1896437,12,2,20150101,20150130
2015010301,1333426,1008470.08,3573305,2732031,1,3,20150101,20150130
2015010302,442068,337960.99,3524802,2747632,2,3,20150101,20150130
2015010303,443806,357707.64,4073177,3096361,3,3,20150101,20150130
2015010304,807733,589645.09,2547865,1916745,4,3,20150101,20150130
2015010305,437778,359678.4,856876,690614,5,3,20150101,20150130
2015010306,2502612,1964049.9,4144842,3220228,6,3,20150101,20150130
2015010307,628359,495900.92,2802236,2177018,7,3,20150101,20150130
2015010308,695727,541066.89,3413179,2631948,8,3,20150101,20150130
